city_state,lat,lng
"Satellite Beach, Florida",28.1782,-80.6019
"Tucson Mountains, Arizona",32.2822,-111.0773
"New Port Richey East, Florida",28.2605,-82.6931
"Wellington, Colorado",40.7000,-105.0054
"Batesville, Arkansas",35.7687,-91.6227
"Piedmont, California",37.8225,-122.2301
"Elon, North Carolina",36.1016,-79.5086
"Grand Rapids, Minnesota",47.2380,-93.5327
"Cherry Creek, Colorado",39.6094,-104.8645
"Urbana, Ohio",40.1085,-83.7541
"Inwood, New York",40.6219,-73.7506
"North Lindenhurst, New York",40.7072,-73.3859
"Sierra Madre, California",34.1687,-118.0504
"Birch Bay, Washington",48.9243,-122.7519
"Waipio, Hawaii",21.4143,-157.9966
"Roscoe, Illinois",42.4256,-89.0084
"Manatí, Puerto Rico",18.4283,-66.4823
"Burr Ridge, Illinois",41.7485,-87.9200
"Elwood, New York",40.8462,-73.3389
"White City, Oregon",42.4316,-122.8322
"Plano, Illinois",41.6757,-88.5293
"Waupun, Wisconsin",43.6314,-88.7381
"Canyon Lake, California",33.6885,-117.2621
"Port Wentworth, Georgia",32.1951,-81.1991
"Alcoa, Tennessee",35.8076,-83.9753
"Raceland, Louisiana",29.7282,-90.6362
"Cleveland, Mississippi",33.7440,-90.7285
"Citrus Springs, Florida",28.9931,-82.4594
"Clayton, California",37.9404,-121.9301
"Merriam, Kansas",39.0186,-94.6933
"Union City, Tennessee",36.4267,-89.0474
"Selma, Texas",29.5866,-98.3132
"Wyomissing, Pennsylvania",40.3317,-75.9703
"Lake Grove, New York",40.8586,-73.1168
"Marinette, Wisconsin",45.0871,-87.6336
"Great Neck, New York",40.8029,-73.7333
"Coshocton, Ohio",40.2618,-81.8480
"Monmouth, Oregon",44.8505,-123.2284
"Pompton Lakes, New Jersey",41.0024,-74.2859
"Lansdowne, Pennsylvania",39.9408,-75.2760
"Sturgis, Michigan",41.7991,-85.4184
"Petal, Mississippi",31.3477,-89.2359
"Magnolia, Arkansas",33.2775,-93.2261
"Bithlo, Florida",28.5644,-81.1073
"Columbia, Illinois",38.4581,-90.2156
"Summit, Illinois",41.7877,-87.8146
"Hornsby Bend, Texas",30.2388,-97.5899
"Waihee-Waiehu, Hawaii",20.9188,-156.5063
"Cold Springs, Nevada",39.6927,-119.9775
"Fredericksburg, Texas",30.2660,-98.8751
"Greentree, New Jersey",39.8989,-74.9613
"Gloucester Point, Virginia",37.2767,-76.5043
"Waterloo, Illinois",38.3403,-90.1538
"Fairview Shores, Florida",28.6021,-81.3958
"Waynesboro, Pennsylvania",39.7524,-77.5822
"Franklin Lakes, New Jersey",41.0086,-74.2083
"Sebring, Florida",27.4770,-81.4530
"Collegedale, Tennessee",35.0526,-85.0488
"Burlington, Wisconsin",42.6744,-88.2721
"Lyndon, Kentucky",38.2645,-85.5891
"Oak Ridge, New Jersey",41.0323,-74.4971
"Westview, Florida",25.8825,-80.2415
"Springdale, Ohio",39.2909,-84.4760
"Summerfield, North Carolina",36.1973,-79.8997
"North Logan, Utah",41.7759,-111.8066
"Burkburnett, Texas",34.0746,-98.5672
"Citrus, California",34.1160,-117.8891
"Pebble Creek, Florida",28.1583,-82.3411
"Totowa, New Jersey",40.9039,-74.2214
"Celina, Ohio",40.5550,-84.5626
"North Branch, Minnesota",45.5137,-92.9601
"Grand Haven, Michigan",43.0553,-86.2201
"Little Ferry, New Jersey",40.8464,-74.0388
"Canton, Mississippi",32.5975,-90.0317
"Pleasant View, Utah",41.3249,-112.0011
"Pompton Plains, New Jersey",40.9679,-74.3075
"Belgrade, Montana",45.7789,-111.1736
"Vashon, Washington",47.4122,-122.4726
"The Hills, New Jersey",40.6561,-74.6215
"Beachwood, New Jersey",39.9286,-74.2022
"Bedford Heights, Ohio",41.4041,-81.5053
"Valley Center, California",33.2330,-117.0158
"Memphis, Florida",27.5435,-82.5608
"Grandview, Washington",46.2443,-119.9092
"Troy, Illinois",38.7268,-89.8977
"Brandon, South Dakota",43.5928,-96.5799
"Prineville, Oregon",44.2985,-120.8607
"Timberlane, Louisiana",29.8781,-90.0303
"Rincon, Georgia",32.2947,-81.2353
"Gages Lake, Illinois",42.3519,-87.9828
"Delhi, California",37.4306,-120.7759
"Manville, New Jersey",40.5420,-74.5892
"Berthoud, Colorado",40.3071,-105.0426
"Haysville, Kansas",37.5648,-97.3527
"Terryville, New York",40.9093,-73.0486
"Fife, Washington",47.2329,-122.3518
"Triangle, Virginia",38.5483,-77.3195
"Garden City, South Carolina",33.5926,-79.0071
"Lincoln Park, New Jersey",40.9239,-74.3035
"Guthrie, Oklahoma",35.8424,-97.4366
"Peru, Indiana",40.7593,-86.0756
"Malvern, Arkansas",34.3734,-92.8205
"Worth, Illinois",41.6877,-87.7916
"Kapaa, Hawaii",22.0910,-159.3521
"Travilah, Maryland",39.0570,-77.2470
"Danville, Indiana",39.7584,-86.5019
"Mount Kisco, New York",41.2016,-73.7281
"Lake Monticello, Virginia",37.9210,-78.3295
"Atchison, Kansas",39.5625,-95.1367
"Van Wert, Ohio",40.8651,-84.5879
"Martin, Tennessee",36.3385,-88.8513
"Sugarmill Woods, Florida",28.7299,-82.5010
"Hudson, Florida",28.3595,-82.6894
"Union Park, Florida",28.5657,-81.2355
"Montgomery, Ohio",39.2496,-84.3458
"Holmen, Wisconsin",43.9706,-91.2654
"Fox Lake, Illinois",42.4239,-88.1844
"Scaggsville, Maryland",39.1416,-76.8843
"Timonium, Maryland",39.4459,-76.6032
"Belle Chasse, Louisiana",29.8558,-90.0045
"Bolivar, Missouri",37.6059,-93.4175
"DeForest, Wisconsin",43.2301,-89.3431
"Russellville, Alabama",34.5055,-87.7283
"Morro Bay, California",35.3682,-120.8482
"Del Aire, California",33.9167,-118.3693
"East Bakersfield, California",35.3832,-118.9743
"St. Albans, West Virginia",38.3769,-81.8198
"Jackson, Wyoming",43.4720,-110.7746
"Placerville, California",38.7308,-120.7979
"Munhall, Pennsylvania",40.3935,-79.9005
"Freeport, Texas",28.9453,-95.3601
"Crestwood, Illinois",41.6454,-87.7397
"Riverton, Wyoming",43.0421,-108.4144
"Vidalia, Georgia",32.2125,-82.4019
"Middle Island, New York",40.8857,-72.9454
"Linthicum, Maryland",39.2088,-76.6626
"Westwood Lakes, Florida",25.7237,-80.3717
"Forestville, Ohio",39.0711,-84.3389
"Lowell, Indiana",41.2917,-87.4195
"Edwards, Colorado",39.6215,-106.6184
"Richmond Heights, Ohio",41.5589,-81.5029
"Pleasanton, Texas",28.9642,-98.4957
"Waggaman, Louisiana",29.9373,-90.2354
"Sonoma, California",38.2902,-122.4598
"Malibu, California",34.0370,-118.7839
"Pine Hill, New Jersey",39.7879,-74.9857
"Potomac Park, California",35.3636,-118.9650
"Rancho Mission Viejo, California",33.5140,-117.5618
"Tarboro, North Carolina",35.9046,-77.5563
"Madison Heights, Virginia",37.4487,-79.1057
"Maryville, Missouri",40.3428,-94.8702
"Doraville, Georgia",33.9073,-84.2711
"Bogalusa, Louisiana",30.7812,-89.8633
"Lyons, Illinois",41.8119,-87.8191
"Corning, New York",42.1470,-77.0561
"Darby, Pennsylvania",39.9210,-75.2610
"Newberry, South Carolina",34.2813,-81.6010
"Victoria, Minnesota",44.8634,-93.6585
"Powdersville, South Carolina",34.7826,-82.4959
"Fountain Inn, South Carolina",34.6989,-82.2005
"Clute, Texas",29.0256,-95.3975
"Broomall, Pennsylvania",39.9688,-75.3540
"Lexington, Nebraska",40.7779,-99.7461
"La Homa, Texas",26.2796,-98.3575
"Myers Corner, New York",41.5864,-73.8793
"West Haverstraw, New York",41.2063,-73.9884
"Essex Junction, Vermont",44.4902,-73.1141
"Vienna, West Virginia",39.3240,-81.5383
"Galena Park, Texas",29.7452,-95.2333
"Friendly, Maryland",38.7601,-76.9642
"Bellefontaine Neighbors, Missouri",38.7529,-90.2280
"Bel Air, Maryland",39.5348,-76.3460
"Kendall Park, New Jersey",40.4135,-74.5631
"Little Canada, Minnesota",45.0244,-93.0863
"Monroe, Wisconsin",42.6030,-89.6381
"Blackhawk, California",37.8159,-121.9071
"Mount Airy, North Carolina",36.5083,-80.6155
"Nanticoke, Pennsylvania",41.2005,-76.0003
"West Perrine, Florida",25.6061,-80.3639
"Ironton, Ohio",38.5323,-82.6779
"Lake Barcroft, Virginia",38.8514,-77.1579
"Sumner, Washington",47.2189,-122.2338
"Camden, Arkansas",33.5672,-92.8467
"Cottage Grove, Oregon",43.7960,-123.0573
"Fairview, California",37.6758,-122.0473
"Wendell, North Carolina",35.7819,-78.3952
"Yazoo City, Mississippi",32.8619,-90.4075
"Alachua, Florida",29.7779,-82.4832
"Airway Heights, Washington",47.6459,-117.5792
"Scottdale, Georgia",33.7950,-84.2634
"Lakeland Village, California",33.6480,-117.3706
"Yorkshire, Virginia",38.7882,-77.4496
"Millington, Tennessee",35.3350,-89.8991
"Pella, Iowa",41.4052,-92.9189
"Campton Hills, Illinois",41.9498,-88.4166
"Damascus, Oregon",45.4233,-122.4436
"Beverly Hills, Michigan",42.5220,-83.2423
"Le Mars, Iowa",42.7810,-96.1733
"Monument, Colorado",39.0736,-104.8467
"Sweetwater, Texas",32.4692,-100.4092
"Excelsior Springs, Missouri",39.3390,-94.2400
"Red Bank, South Carolina",33.9309,-81.2322
"Shiloh, Ohio",39.8159,-84.2317
"The Pinery, Colorado",39.4462,-104.7591
"River Grove, Illinois",41.9243,-87.8379
"Pineville, North Carolina",35.0864,-80.8915
"North Bellport, New York",40.7868,-72.9457
"Riverdale, Illinois",41.6441,-87.6366
"Reading, Ohio",39.2242,-84.4333
"Alderwood Manor, Washington",47.8146,-122.2672
"Saks, Alabama",33.7118,-85.8536
"Felida, Washington",45.7138,-122.7103
"New Albany, Ohio",40.0809,-82.7848
"Fairview, Oregon",45.5469,-122.4390
"Loudoun Valley Estates, Virginia",38.9770,-77.5053
"Forest Acres, South Carolina",34.0323,-80.9716
"Stansbury Park, Utah",40.6356,-112.3054
"Winterville, North Carolina",35.5291,-77.4000
"Soquel, California",36.9978,-121.9483
"Lighthouse Point, Florida",26.2785,-80.0891
"Hillcrest, California",35.3790,-118.9578
"Heath, Ohio",40.0241,-82.4413
"Kearney, Missouri",39.3550,-94.3599
"Bonham, Texas",33.5880,-96.1901
"Shelton, Washington",47.2186,-123.1121
"Somers Point, New Jersey",39.3167,-74.6066
"Lake Hopatcong, New Jersey",40.9599,-74.6094
"Bellmead, Texas",31.6026,-97.0897
"Española, New Mexico",36.0044,-106.0686
"Palatka, Florida",29.6493,-81.6705
"Bluffton, Indiana",40.7424,-85.1730
"Vermilion, Ohio",41.4103,-82.3214
"Waimea, Hawaii",20.0124,-155.6381
"Lake Morton-Berrydale, Washington",47.3325,-122.1032
"Chalco, Nebraska",41.1817,-96.1353
"Pleasant Hill, Iowa",41.5867,-93.4953
"Portage, Wisconsin",43.5489,-89.4658
"Flat Rock, Michigan",42.0991,-83.2716
"Valley, Alabama",32.8088,-85.1810
"Silverton, Oregon",45.0030,-122.7808
"Yelm, Washington",46.9398,-122.6262
"Difficult Run, Virginia",38.9016,-77.3471
"Lovejoy, Georgia",33.4426,-84.3177
"Warr Acres, Oklahoma",35.5285,-97.6182
"Rifle, Colorado",39.5362,-107.7729
"Wabash, Indiana",40.8034,-85.8301
"Smithville, Missouri",39.3919,-94.5747
"Fairmont, Minnesota",43.6441,-94.4621
"Marlton, New Jersey",39.9014,-74.9294
"Cadillac, Michigan",44.2493,-85.4164
"Mount Vista, Washington",45.7373,-122.6316
"Waverly, Iowa",42.7250,-92.4708
"Fairmount, Colorado",39.7931,-105.1711
"Sleepy Hollow, New York",41.0936,-73.8722
"Gateway, Florida",26.5793,-81.7446
"Farmersville, California",36.3050,-119.2083
"Spout Springs, North Carolina",35.2724,-79.0331
"Kennett, Missouri",36.2403,-90.0481
"Comstock Park, Michigan",43.0438,-85.6778
"Galion, Ohio",40.7385,-82.7792
"Plymouth, Indiana",41.3483,-86.3187
"Calimesa, California",33.9874,-117.0542
"Shasta Lake, California",40.6790,-122.3775
"Arkadelphia, Arkansas",34.1253,-93.0729
"Fairview, Texas",33.1399,-96.6117
"Scotchtown, New York",41.4765,-74.3668
"Garden City, Georgia",32.0867,-81.1773
"Woodlyn, Pennsylvania",39.8774,-75.3445
"Northampton, Pennsylvania",40.6866,-75.4904
"Chestnut Ridge, New York",41.0829,-74.0551
"White Marsh, Maryland",39.3819,-76.4574
"Trumbull Center, Connecticut",41.2415,-73.1836
"Exeter, California",36.2941,-119.1459
"Oneida, New York",43.0769,-75.6622
"Watervliet, New York",42.7243,-73.7068
"Alexandria, Kentucky",38.9621,-84.3859
"Newport, Oregon",44.6242,-124.0513
"Berwick, Pennsylvania",41.0555,-76.2492
"London, Ohio",39.8935,-83.4375
"Burtonsville, Maryland",39.1166,-76.9356
"Clay, Alabama",33.6951,-86.6090
"West Vero Corridor, Florida",27.6363,-80.4844
"Bacliff, Texas",29.5085,-94.9888
"Wood River, Illinois",38.8631,-90.0774
"Brookdale, New Jersey",40.8348,-74.1798
"Paris, Tennessee",36.2933,-88.3065
"South Huntington, New York",40.8225,-73.3921
"Waynesville, North Carolina",35.4854,-82.9996
"Sabana Grande, Puerto Rico",18.0832,-66.9645
"Raymondville, Texas",26.4759,-97.7769
"Versailles, Kentucky",38.0486,-84.7258
"Murrells Inlet, South Carolina",33.5560,-79.0594
"Fort Madison, Iowa",40.6207,-91.3509
"Lenoir City, Tennessee",35.8111,-84.2818
"Forestville, Maryland",38.8518,-76.8708
"La Plata, Maryland",38.5352,-76.9700
"Marina del Rey, California",33.9765,-118.4486
"Tremonton, Utah",41.7187,-112.1890
"Carroll, Iowa",42.0699,-94.8646
"Pine Ridge, Florida",28.9330,-82.4761
"Tipp City, Ohio",39.9644,-84.1866
"Rockport, Texas",28.0290,-97.0722
"North Lakes, Alaska",61.6191,-149.3110
"Alpine, Utah",40.4629,-111.7724
"Milton, Florida",30.6286,-87.0522
"Whitestown, Indiana",39.9706,-86.3612
"Elkhorn, Wisconsin",42.6713,-88.5377
"North Bend, Oregon",43.4075,-124.2364
"Boaz, Alabama",34.1985,-86.1529
"East Whittier, California",33.9244,-117.9887
"Davenport, Florida",28.1587,-81.6083
"Robstown, Texas",27.7940,-97.6692
"San Diego Country Estates, California",33.0094,-116.7874
"New Hyde Park, New York",40.7323,-73.6858
"East Setauket, New York",40.9210,-73.0942
"Rotonda, Florida",26.8844,-82.2791
"Halfway, Maryland",39.6162,-77.7703
"Highland, Illinois",38.7602,-89.6812
"Pingree Grove, Illinois",42.0855,-88.4358
"Cordele, Georgia",31.9563,-83.7694
"Flowood, Mississippi",32.3359,-90.0802
"Columbia, Pennsylvania",40.0347,-76.4944
"Fort Oglethorpe, Georgia",34.9318,-85.2460
"Alpena, Michigan",45.0740,-83.4402
"Carencro, Louisiana",30.3126,-92.0388
"Claymont, Delaware",39.8032,-75.4607
"Lake Arrowhead, California",34.2531,-117.1944
"Rainbow City, Alabama",33.9336,-86.0922
"Astoria, Oregon",46.1856,-123.8053
"Kendallville, Indiana",41.4441,-85.2578
"Marlton, Maryland",38.7620,-76.7857
"Cedartown, Georgia",34.0223,-85.2479
"Port Townsend, Washington",48.1220,-122.7877
"New Richmond, Wisconsin",45.1250,-92.5377
"Corte Madera, California",37.9238,-122.5128
"Molalla, Oregon",45.1502,-122.5845
"Paris, Kentucky",38.2016,-84.2718
"Vernal, Utah",40.4517,-109.5378
"Jefferson, Louisiana",29.9609,-90.1554
"Franklin, Kentucky",36.7177,-86.5595
"North Gates, New York",43.1718,-77.7064
"Cabo Rojo, Puerto Rico",18.0867,-67.1482
"Hermantown, Minnesota",46.8057,-92.2407
"Snohomish, Washington",47.9276,-122.0969
"Hobart, Wisconsin",44.4967,-88.1602
"Greenville, Wisconsin",44.3003,-88.5365
"Hillsdale, New Jersey",41.0074,-74.0440
"Garden Acres, California",37.9637,-121.2296
"Safford, Arizona",32.8335,-109.6964
"Hackettstown, New Jersey",40.8540,-74.8257
"Warrenton, Virginia",38.7176,-77.7976
"Baker City, Oregon",44.7749,-117.8320
"Isabela, Puerto Rico",18.4991,-67.0220
"Gunbarrel, Colorado",40.0632,-105.1713
"Glenwood Springs, Colorado",39.5455,-107.3347
"Progress Village, Florida",27.8831,-82.3593
"Cairo, Georgia",30.8790,-84.2050
"Quartz Hill, California",34.6527,-118.2163
"Brandywine, Maryland",38.6963,-76.8846
"Cambridge, Ohio",40.0221,-81.5869
"Spanish Fort, Alabama",30.7254,-87.8597
"Cody, Wyoming",44.5213,-109.0548
"Rio Vista, California",38.1765,-121.7025
"La Grange, Kentucky",38.3987,-85.3750
"San Elizario, Texas",31.5793,-106.2632
"Atoka, Tennessee",35.4239,-89.7861
"East Rockaway, New York",40.6432,-73.6672
"Bee Ridge, Florida",27.2855,-82.4731
"Waldwick, New Jersey",41.0133,-74.1259
"Howell, Michigan",42.6078,-83.9339
"Lake Hiawatha, New Jersey",40.8816,-74.3826
"West Point, Mississippi",33.6064,-88.6572
"Struthers, Ohio",41.0510,-80.5920
"Browns Mills, New Jersey",39.9737,-74.5690
"Clinton, Tennessee",36.0981,-84.1283
"Orange Lake, New York",41.5369,-74.1005
"Scenic Oaks, Texas",29.7038,-98.6712
"Blackwells Mills, New Jersey",40.4773,-74.5976
"Oakbrook, Kentucky",38.9996,-84.6797
"Francisville, Kentucky",39.1068,-84.7277
"Pájaros, Puerto Rico",18.3610,-66.2184
"Elgin, Texas",30.3526,-97.3883
"Makaha, Hawaii",21.4739,-158.2102
"Maywood, New Jersey",40.9025,-74.0634
"Cross Lanes, West Virginia",38.4351,-81.7707
"Cheat Lake, West Virginia",39.6670,-79.8564
"Harrisonville, Missouri",38.6530,-94.3467
"Airmont, New York",41.0992,-74.0989
"East Rutherford, New Jersey",40.8179,-74.0854
"Corozal, Puerto Rico",18.3410,-66.3124
"Reedsburg, Wisconsin",43.5348,-89.9965
"Grosse Pointe Farms, Michigan",42.4068,-82.8993
"Vernon, Texas",34.1479,-99.3000
"George Mason, Virginia",38.8356,-77.3186
"Chesapeake Ranch Estates, Maryland",38.3574,-76.4147
"Mayfield, Kentucky",36.7371,-88.6447
"Roslyn, Pennsylvania",40.1311,-75.1374
"Fort Meade, Maryland",39.1061,-76.7437
"Lowell, Arkansas",36.2561,-94.1532
